,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.0,0.00010001000100010001,0.00010001000100010001
1,3,0.0,0.00030003000300030005,0.00030003000300030005
2,4,0.0,0.0006000600060006001,0.0006000600060006001
3,5,0.0,0.001000100010001,0.001000100010001
4,6,0.0,0.0015001500150015003,0.0015001500150015003
5,7,0.016129032258064516,0.0021002100210021006,-0.014028822237062415
6,8,0.0,0.0028002800280028006,0.0028002800280028006
7,9,0.0,0.0036003600360036006,0.0036003600360036006
8,10,0.06976744186046512,0.004500450045004501,-0.06526699181546061
9,11,0.0,0.005500550055005501,0.005500550055005501
10,12,0.0,0.006600660066006601,0.006600660066006601
11,13,0.0,0.0078007800780078,0.0078007800780078
12,14,0.0,0.0091009100910091,0.0091009100910091
13,15,0.0,0.010501050105010502,0.010501050105010502
14,16,0.0,0.012001200120012004,0.012001200120012004
15,17,0.0,0.013601360136013601,0.013601360136013601
16,18,0.0,0.015301530153015304,0.015301530153015304
17,19,0.0,0.0171017101710171,0.0171017101710171
18,20,0.0,0.019001900190019003,0.019001900190019003
19,21,0.058823529411764705,0.021002100210021,-0.03782142920174371
20,22,0.0,0.0231023102310231,0.0231023102310231
21,23,0.0,0.0253025302530253,0.0253025302530253
22,24,0.0,0.0276027602760276,0.0276027602760276
23,25,0.0,0.030003000300030003,0.030003000300030003
24,26,0.0,0.032503250325032505,0.032503250325032505
25,27,0.0,0.03510351035103511,0.03510351035103511
26,28,0.0,0.03780378037803781,0.03780378037803781
27,29,0.07142857142857142,0.04060406040604061,-0.030824511022530816
28,30,0.09090909090909091,0.043504350435043505,-0.047404740474047406
29,31,0.0,0.0465046504650465,0.0465046504650465
30,32,0.07142857142857142,0.04960496049604961,-0.021823610932521817
31,33,0.0,0.0528052805280528,0.0528052805280528
32,34,0.18181818181818182,0.0561056105610561,-0.12571257125712573
33,35,0.0,0.05950595059505951,0.05950595059505951
34,36,0.25,0.063006300630063,-0.18699369936993698
35,37,0.08333333333333333,0.0666066606660666,-0.016726672667266726
36,38,0.07692307692307693,0.07030703070307032,-0.006616046220006611
37,39,0.0,0.0741074107410741,0.0741074107410741
38,40,0.2,0.078007800780078,-0.121992199219922
39,41,0.0,0.082008200820082,0.082008200820082
40,42,0.2,0.0861086108610861,-0.11389138913891392
41,43,0.0,0.09030903090309032,0.09030903090309032
42,44,0.0,0.0946094609460946,0.0946094609460946
43,45,0.125,0.099009900990099,-0.025990099009901
44,46,0.0,0.1035103510351035,0.1035103510351035
45,47,0.0,0.10811081108110811,0.10811081108110811
46,48,0.0,0.1128112811281128,0.1128112811281128
47,49,0.08333333333333333,0.1176117611761176,0.03427842784278427
48,50,0.1111111111111111,0.1225122512251225,0.011401140114011402
49,51,0.125,0.12751275127512754,0.0025127512751275394
50,52,0.16666666666666666,0.13261326132613263,-0.034053405340534026
51,53,0.0,0.13781378137813782,0.13781378137813782
52,54,0.2222222222222222,0.14311431143114314,-0.07910791079107907
53,55,0.0,0.14851485148514848,0.14851485148514848
54,56,0.1,0.15401540154015408,0.05401540154015408
55,57,0.0,0.1596159615961596,0.1596159615961596
56,58,0.14285714285714285,0.1653165316531653,0.02245938879602244
57,59,0.0,0.1711171117111711,0.1711171117111711
58,60,0.0,0.17701770177017703,0.17701770177017703
59,61,0.0,0.183018301830183,0.183018301830183
60,62,0.0,0.1891189118911891,0.1891189118911891
61,63,0.8888888888888888,0.19531953195319532,-0.6935693569356935
62,64,0.0,0.20162016201620162,0.20162016201620162
63,65,0.14285714285714285,0.20802080208020804,0.06516365922306519
64,66,0.5454545454545454,0.21452145214521448,-0.33093309330933096
65,67,0.6,0.22112211221122116,-0.37887788778877884
66,68,0.4,0.22782278227822778,-0.17217721772177225
67,69,0.2222222222222222,0.23462346234623457,0.012401240124012364
68,70,0.5,0.24152415241524147,-0.2584758475847585
69,71,0.0,0.24852485248524853,0.24852485248524853
70,72,0.0,0.2556255625562556,0.2556255625562556
71,73,0.14285714285714285,0.26282628262826285,0.11996913977112
72,74,0.0,0.27012701270127015,0.27012701270127015
73,75,0.0,0.2775277527752776,0.2775277527752776
74,76,0.16666666666666666,0.28502850285028497,0.11836183618361831
75,77,0.25,0.29262926292629265,0.042629262926292655
76,78,0.5,0.30033003300330036,-0.19966996699669964
77,79,0.3333333333333333,0.30813081308130813,-0.025202520252025185
78,80,0.0,0.3160316031603161,0.3160316031603161
79,81,0.4,0.32403240324032395,-0.07596759675967607
80,82,0.0,0.33213321332133217,0.33213321332133217
81,83,0.0,0.3403340334033403,0.3403340334033403
82,84,0.0,0.3486348634863486,0.3486348634863486
83,85,0.14285714285714285,0.3570357035703571,0.21417856071321423
84,86,0.0,0.3655365536553656,0.3655365536553656
85,87,0.5,0.37413741374137416,-0.12586258625862584
86,88,0.0,0.3828382838283828,0.3828382838283828
87,89,0.2,0.3916391639163916,0.19163916391639157
88,90,0.625,0.40054005400540044,-0.22445994599459956
89,91,0.2,0.4095409540954096,0.20954095409540957
90,92,0.0,0.41864186418641863,0.41864186418641863
91,93,0.0,0.42784278427842787,0.42784278427842787
92,94,0.6666666666666666,0.43714371437143723,-0.2295229522952294
93,95,0.6,0.4465446544654464,-0.1534553455345536
94,96,0.14285714285714285,0.456045604560456,0.31318846170331316
95,97,0.0,0.46564656465646564,0.46564656465646564
96,98,1.0,0.4753475347534753,-0.5246524652465248
97,99,0.8571428571428571,0.48514851485148514,-0.37199434229137196
98,100,0.42857142857142855,0.4950495049504951,0.06647807637906655
99,101,0.42857142857142855,0.505050505050505,0.07647907647907642
100,102,0.2,0.5151515151515151,0.3151515151515151
101,104,0.0,0.5356535653565356,0.5356535653565356
102,105,0.42857142857142855,0.5460546054605462,0.11748317688911764
103,106,0.5,0.5565556555655566,0.05655565556555664
104,107,1.0,0.5671567156715671,-0.4328432843284329
105,108,1.0,0.5778577857785778,-0.4221422142214222
106,109,0.75,0.5886588658865887,-0.16134113411341133
107,110,1.0,0.5995599559955999,-0.40044004400440014
108,111,1.25,0.6105610561056106,-0.6394389438943894
109,112,0.5,0.6216621662166216,0.12166216621662163
110,113,0.5,0.632863286328633,0.13286328632863298
111,114,0.0,0.6441644164416441,0.6441644164416441
112,115,1.0,0.6555655565556556,-0.3444344434443444
113,116,0.0,0.6670667066706671,0.6670667066706671
114,117,1.0,0.6786678667866785,-0.32133213321332155
115,118,1.0,0.6903690369036904,-0.30963096309630955
116,119,0.0,0.7021702170217021,0.7021702170217021
117,121,4.0,0.726072607260726,-3.273927392739274
118,122,0.5,0.7381738173817382,0.23817381738173815
119,123,0.7142857142857143,0.7503750375037505,0.03608932321803615
120,124,0.2857142857142857,0.7626762676267628,0.4769619819124771
121,125,0.3333333333333333,0.7750775077507752,0.4417441744174419
122,126,0.25,0.7875787578757877,0.5375787578757877
123,127,1.3333333333333333,0.8001800180018002,-0.5331533153315331
124,128,0.0,0.812881288128813,0.812881288128813
125,129,0.0,0.8256825682568257,0.8256825682568257
126,130,0.0,0.8385838583858384,0.8385838583858384
127,131,0.6666666666666666,0.8515851585158517,0.18491849184918507
128,132,0.42857142857142855,0.8646864686468647,0.43611504007543617
129,133,0.0,0.8778877887788777,0.8778877887788777
130,134,1.3333333333333333,0.891189118911891,-0.44214421442144225
131,135,1.0,0.9045904590459044,-0.0954095409540956
132,136,0.0,0.918091809180918,0.918091809180918
133,137,2.3333333333333335,0.9316931693169317,-1.4016401640164018
134,138,1.5,0.9453945394539454,-0.5546054605460546
135,139,0.6,0.9591959195919589,0.35919591959195896
136,140,0.0,0.9730973097309731,0.9730973097309731
137,141,0.3333333333333333,0.9870987098709871,0.6537653765376539
138,142,0.0,1.0012001200120013,1.0012001200120013
139,143,1.0,1.015401540154015,0.01540154015401507
140,144,0.0,1.0297029702970297,1.0297029702970297
141,145,0.0,1.0441044104410437,1.0441044104410437
142,146,1.0,1.0586058605860584,0.058605860586058434
143,147,0.5,1.0732073207320731,0.5732073207320731
144,148,2.4,1.0879087908790879,-1.312091209120912
145,149,1.5,1.1027102710271028,-0.39728972897289716
146,150,3.0,1.1176117611761178,-1.8823882388238822
147,151,0.8,1.1326132613261322,0.3326132613261321
148,152,1.0,1.1477147714771478,0.14771477147714784
149,153,0.0,1.1629162916291627,1.1629162916291627
150,154,2.5,1.1782178217821784,-1.3217821782178216
151,155,1.0,1.1936193619361934,0.19361936193619345
152,156,0.6,1.2091209120912088,0.6091209120912088
153,157,0.5,1.2247224722472245,0.7247224722472245
154,158,3.0,1.2404240424042405,-1.7595759575957595
155,159,2.0,1.2562256225622566,-0.7437743774377434
156,160,4.0,1.2721272127212722,-2.727872787278728
157,161,0.75,1.288128812881288,0.538128812881288
158,162,4.5,1.3042304230423045,-3.1957695769576953
159,163,0.6666666666666666,1.3204320432043202,0.6537653765376535
160,164,1.0,1.3367336733673367,0.3367336733673367
161,165,0.5,1.353135313531353,0.8531353135313531
162,166,1.6666666666666667,1.3696369636963697,-0.29702970297029707
163,167,2.0,1.3862386238623863,-0.6137613761376137
164,168,0.0,1.402940294029403,1.402940294029403
165,169,0.5,1.4197419741974202,0.9197419741974202
166,170,0.25,1.4366436643664366,1.1866436643664366
167,171,0.0,1.4536453645364538,1.4536453645364538
168,172,1.0,1.4707470747074707,0.4707470747074707
169,173,0.5,1.4879487948794876,0.9879487948794876
170,174,0.0,1.505250525052505,1.505250525052505
171,175,1.0,1.5226522652265226,0.5226522652265226
172,177,0.0,1.5577557755775577,1.5577557755775577
173,178,3.0,1.5754575457545752,-1.4245424542454248
174,179,1.0,1.5932593259325933,0.5932593259325933
175,180,2.0,1.6111611161116113,-0.3888388838883887
176,182,1.0,1.6472647264726468,0.6472647264726468
177,183,0.0,1.6654665466546654,1.6654665466546654
178,184,2.0,1.6837683768376837,-0.31623162316231634
179,186,3.0,1.7206720672067208,-1.2793279327932792
180,187,6.0,1.7392739273927396,-4.260726072607261
181,188,1.0,1.7579757975797579,0.7579757975797579
182,189,1.0,1.7767776777677768,0.7767776777677768
183,190,2.0,1.7956795679567952,-0.20432043204320482
184,191,2.0,1.8146814681468144,-0.1853185318531856
185,192,3.0,1.8337833783378337,-1.1662166216621663
186,193,1.6,1.8529852985298527,0.25298529852985263
187,194,1.5,1.872287228722872,0.372287228722872
188,195,1.0,1.8916891689168918,0.8916891689168918
189,196,1.25,1.9111911191119109,0.6611911191119109
190,198,2.0,1.9504950495049505,-0.04950495049504955
191,199,4.0,1.9702970297029705,-2.0297029702970297
192,200,1.0,1.9901990199019906,0.9901990199019906
193,201,1.2,2.010201020102011,0.8102010201020111
194,203,4.0,2.0505050505050515,-1.9494949494949485
195,205,3.0,2.0912091209120907,-0.9087908790879093
196,206,1.5714285714285714,2.1117111711171117,0.5402825996885403
197,207,2.3333333333333335,2.1323132313231334,-0.20102010201020004
198,208,6.0,2.1530153015301545,-3.8469846984698455
199,209,3.0,2.1738173817381745,-0.8261826182618255
200,210,2.0,2.1947194719471943,0.1947194719471943
201,211,1.0,2.2157215721572157,1.2157215721572157
202,212,3.0,2.2368236823682364,-0.7631763176317636
203,213,2.0,2.2580258025802578,0.25802580258025776
204,215,2.0,2.3007300730073004,0.30073007300730037
205,216,4.0,2.3222322232223216,-1.6777677767776784
206,217,2.5,2.343834383438343,-0.15616561656165695
207,218,2.0,2.365536553655365,0.3655365536553652
208,219,3.0,2.3873387338733876,-0.6126612661266124
209,220,3.0,2.409240924092409,-0.5907590759075911
210,222,2.0,2.4533453345334535,0.4533453345334535
211,223,1.75,2.475547554755475,0.725547554755475
212,225,1.0,2.5202520252025202,1.5202520252025202
213,226,2.25,2.5427542754275425,0.2927542754275425
214,227,2.0,2.565356535653565,0.565356535653565
215,228,3.6666666666666665,2.5880588058805882,-1.0786078607860783
216,230,2.0,2.6337633763376336,0.6337633763376336
217,231,3.0,2.6567656765676566,-0.3432343234323434
218,232,2.6666666666666665,2.6798679867986803,0.013201320132013805
219,233,3.0,2.703070307030703,-0.29692969296929705
220,234,3.0,2.7263726372637263,-0.27362736273627375
221,235,3.25,2.7497749774977502,-0.5002250225022498
222,236,3.0,2.773277327732773,-0.22672267226722687
223,237,3.0,2.7968796879687963,-0.20312031203120373
224,238,2.5,2.8205820582058205,0.32058205820582053
225,239,3.0,2.844384438443844,-0.15561556155615586
226,241,2.2,2.892289228922893,0.6922892289228928
227,242,0.5,2.916391639163916,2.416391639163916
228,244,2.0,2.9648964896489645,0.9648964896489645
229,245,2.0,2.9892989298929895,0.9892989298929895
230,246,3.0,3.013801380138014,0.013801380138013908
231,247,2.0,3.038403840384038,1.038403840384038
232,248,4.0,3.063106310631062,-0.9368936893689379
233,249,5.0,3.0879087908790868,-1.9120912091209132
234,251,1.0,3.1378137813781377,2.1378137813781377
235,252,3.0,3.1629162916291627,0.16291629162916266
236,253,1.6666666666666667,3.1881188118811874,1.5214521452145207
237,254,5.0,3.2134213421342133,-1.7865786578657867
238,255,0.0,3.238823882388239,3.238823882388239
239,256,5.0,3.2643264326432657,-1.7356735673567343
240,257,2.0,3.289928992899289,1.2899289928992892
241,259,3.0,3.34143414341434,0.34143414341434
242,260,2.3333333333333335,3.3673367336733677,1.0340034003400342
243,261,5.0,3.3933393339333926,-1.6066606660666074
244,262,6.0,3.4194419441944204,-2.5805580558055796
245,263,2.0,3.4456445644564457,1.4456445644564457
246,264,3.6666666666666665,3.4719471947194718,-0.19471947194719474
247,266,7.0,3.5248524852485237,-3.4751475147514763
248,268,2.5,3.5781578157815774,1.0781578157815774
249,271,4.0,3.6588658865886594,-0.3411341134113406
250,276,2.5,3.7953795379537962,1.2953795379537962
251,277,5.5,3.8229822982298227,-1.6770177017701773
252,278,3.0,3.8506850685068517,0.8506850685068517
253,279,3.0,3.878487848784879,0.8784878487848791
254,280,4.0,3.9063906390639067,-0.09360936093609329
255,281,4.0,3.934393439343934,-0.06560656065606585
256,282,4.25,3.9624962496249623,-0.2875037503750377
257,283,3.0,3.9906990699069897,0.9906990699069897
258,285,1.0,4.047404740474048,3.0474047404740476
259,287,3.3333333333333335,4.104510451045104,0.7711771177117703
260,290,2.5,4.190919091909192,1.6909190919091923
261,291,5.0,4.219921992199218,-0.7800780078007818
262,293,3.0,4.27822782278228,1.2782278227822799
263,294,6.0,4.307530753075307,-1.6924692469246931
264,295,7.0,4.336933693369336,-2.6630663066306637
265,296,3.0,4.3664366436643665,1.3664366436643665
266,297,2.0,4.396039603960397,2.3960396039603973
267,298,5.0,4.425742574257427,-0.574257425742573
268,299,7.0,4.4555455545554565,-2.5444544454445435
269,301,3.5,4.515451545154516,1.0154515451545159
270,303,7.0,4.575757575757574,-2.4242424242424256
271,304,3.5,4.6060606060606055,1.1060606060606055
272,305,1.0,4.636463646364636,3.6364636463646356
273,306,4.0,4.666966696669666,0.6669666966696663
274,307,3.0,4.697569756975696,1.697569756975696
275,308,7.5,4.728272827282726,-2.7717271727172736
276,309,4.5,4.75907590759076,0.25907590759076005
277,310,4.5,4.78997899789979,0.28997899789979
278,311,4.0,4.820982098209821,0.8209820982098206
279,312,4.5,4.85208520852085,0.3520852085208501
280,315,3.0,4.945994599459947,1.9459945994599472
281,316,8.0,4.977497749774976,-3.022502250225024
282,317,7.0,5.009100910091007,-1.990899089908993
283,318,4.4,5.040804080408041,0.6408040804080404
284,320,5.0,5.104510451045105,0.1045104510451047
285,321,4.0,5.136513651365134,1.1365136513651342
286,322,9.0,5.168616861686168,-3.831383138313832
287,323,4.333333333333333,5.200820082008203,0.8674867486748701
288,324,4.0,5.233123312331234,1.2331233123312337
289,325,6.0,5.265526552655264,-0.7344734473447359
290,326,3.0,5.298029802980298,2.298029802980298
291,327,3.5,5.33063306330633,1.8306330633063297
292,328,6.0,5.363336333633362,-0.6366636663666378
293,331,7.666666666666667,5.462046204620462,-2.204620462046205
294,332,8.5,5.495149514951493,-3.0048504850485074
295,333,4.0,5.528352835283527,1.5283528352835267
296,334,6.0,5.561656165616561,-0.4383438343834394
297,336,6.5,5.628562856285628,-0.8714371437143722
298,337,7.0,5.662166216621662,-1.337833783378338
