,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.010869565217391304,0.005025125628140704,-0.0058444395892506005
1,3,0.007518796992481203,0.01507537688442211,0.007556579891940907
2,4,0.025974025974025976,0.030150753768844223,0.0041767277948182475
3,5,0.04395604395604396,0.05025125628140704,0.006295212325363078
4,6,0.12698412698412698,0.07537688442211055,-0.05160724256201643
5,7,0.10638297872340426,0.10552763819095477,-0.0008553405324494834
6,8,0.30303030303030304,0.1407035175879397,-0.16232678544236334
7,9,0.21052631578947367,0.18090452261306533,-0.02962179317640834
8,10,0.1724137931034483,0.2261306532663317,0.053716860162883406
9,11,0.38095238095238093,0.27638190954773867,-0.10457047140464226
10,12,0.2222222222222222,0.3316582914572864,0.10943606923506422
11,13,0.38461538461538464,0.39195979899497496,0.007344414379590325
12,14,0.5,0.457286432160804,-0.042713567839196
13,15,0.8181818181818182,0.5276381909547739,-0.2905436272270443
14,16,0.3333333333333333,0.6030150753768846,0.2696817420435513
15,17,0.9,0.6834170854271358,-0.21658291457286427
16,18,0.8333333333333334,0.7688442211055276,-0.06448911222780573
17,19,1.5,0.8592964824120605,-0.6407035175879395
18,20,0.6666666666666666,0.9547738693467336,0.28810720268006695
19,21,1.75,1.0552763819095479,-0.6947236180904521
20,22,1.0,1.1608040201005025,0.16080402010050254
21,23,0.6666666666666666,1.271356783919598,0.6046901172529314
22,24,2.0,1.3869346733668342,-0.6130653266331658
23,25,2.0,1.5075376884422111,-0.49246231155778886
24,26,1.0,1.6331658291457287,0.6331658291457287
25,29,2.0,2.040201005025126,0.0402010050251258
26,30,1.0,2.1859296482412063,1.1859296482412063
