,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.016853932584269662,0.010101010101010102,-0.006752922483259561
1,3,0.034782608695652174,0.030303030303030304,-0.0044795783926218705
2,4,0.012987012987012988,0.06060606060606061,0.047619047619047616
3,5,0.10526315789473684,0.10101010101010101,-0.004253056884635828
4,6,0.16666666666666666,0.1515151515151515,-0.015151515151515166
5,7,0.15384615384615385,0.21212121212121213,0.05827505827505827
6,8,0.38095238095238093,0.2828282828282829,-0.09812409812409806
7,9,0.5714285714285714,0.36363636363636365,-0.20779220779220775
8,10,0.5,0.4545454545454546,-0.045454545454545414
9,11,0.3333333333333333,0.5555555555555555,0.22222222222222215
10,12,1.2,0.6666666666666667,-0.5333333333333332
11,13,0.5,0.7878787878787878,0.28787878787878785
12,15,1.5,1.0606060606060608,-0.4393939393939392
13,18,1.0,1.5454545454545452,0.5454545454545452
