,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.0,0.00010001000100010001,0.00010001000100010001
1,3,0.0,0.00030003000300030005,0.00030003000300030005
2,4,0.0,0.0006000600060006001,0.0006000600060006001
3,5,0.0,0.001000100010001,0.001000100010001
4,6,0.0,0.0015001500150015003,0.0015001500150015003
5,7,0.0,0.0021002100210021006,0.0021002100210021006
6,8,0.0,0.0028002800280028006,0.0028002800280028006
7,9,0.0,0.0036003600360036006,0.0036003600360036006
8,10,0.0,0.004500450045004501,0.004500450045004501
9,11,0.0,0.005500550055005501,0.005500550055005501
10,12,0.0,0.006600660066006601,0.006600660066006601
11,13,0.0,0.0078007800780078,0.0078007800780078
12,14,0.02857142857142857,0.0091009100910091,-0.01947051848041947
13,15,0.0,0.010501050105010502,0.010501050105010502
14,16,0.03225806451612903,0.012001200120012004,-0.020256864396117027
15,17,0.0,0.013601360136013601,0.013601360136013601
16,18,0.041666666666666664,0.015301530153015304,-0.026365136513651362
17,19,0.24,0.0171017101710171,-0.22289828982898288
18,20,0.1111111111111111,0.019001900190019003,-0.0921092109210921
19,21,0.0,0.021002100210021,0.021002100210021
20,22,0.05,0.0231023102310231,-0.026897689768976902
21,23,0.0,0.0253025302530253,0.0253025302530253
22,24,0.0,0.0276027602760276,0.0276027602760276
23,25,0.058823529411764705,0.030003000300030003,-0.028820529111734702
24,26,0.05,0.032503250325032505,-0.017496749674967498
25,27,0.14285714285714285,0.03510351035103511,-0.10775363250610774
26,28,0.0,0.03780378037803781,0.03780378037803781
27,29,0.0,0.04060406040604061,0.04060406040604061
28,30,0.0,0.043504350435043505,0.043504350435043505
29,31,0.0,0.0465046504650465,0.0465046504650465
30,32,0.07692307692307693,0.04960496049604961,-0.02731811642702732
31,33,0.0,0.0528052805280528,0.0528052805280528
32,34,0.0,0.0561056105610561,0.0561056105610561
33,35,0.0,0.05950595059505951,0.05950595059505951
34,36,0.0,0.063006300630063,0.063006300630063
35,37,0.0,0.0666066606660666,0.0666066606660666
36,38,0.18181818181818182,0.07030703070307032,-0.1115111511151115
37,39,0.0,0.0741074107410741,0.0741074107410741
38,40,0.0,0.078007800780078,0.078007800780078
39,41,0.0,0.082008200820082,0.082008200820082
40,42,0.0,0.0861086108610861,0.0861086108610861
41,43,0.0,0.09030903090309032,0.09030903090309032
42,44,0.16666666666666666,0.0946094609460946,-0.07205720572057206
43,45,0.16666666666666666,0.099009900990099,-0.06765676567656766
44,46,0.0,0.1035103510351035,0.1035103510351035
45,47,0.18181818181818182,0.10811081108110811,-0.07370737073707372
46,48,0.0,0.1128112811281128,0.1128112811281128
47,49,0.2222222222222222,0.1176117611761176,-0.10461046104610461
48,50,0.0,0.1225122512251225,0.1225122512251225
49,51,0.2,0.12751275127512754,-0.07248724872487247
50,52,0.0,0.13261326132613263,0.13261326132613263
51,53,0.18181818181818182,0.13781378137813782,-0.044004400440044
52,54,0.0,0.14311431143114314,0.14311431143114314
53,55,0.14285714285714285,0.14851485148514848,0.005657708628005631
54,56,0.3,0.15401540154015408,-0.1459845984598459
55,57,0.0,0.1596159615961596,0.1596159615961596
56,58,0.0,0.1653165316531653,0.1653165316531653
57,59,0.0,0.1711171117111711,0.1711171117111711
58,60,0.3333333333333333,0.17701770177017703,-0.15631563156315628
59,61,0.5,0.183018301830183,-0.316981698169817
60,62,0.0,0.1891189118911891,0.1891189118911891
61,63,0.6666666666666666,0.19531953195319532,-0.47134713471347134
62,64,0.6666666666666666,0.20162016201620162,-0.46504650465046504
63,65,0.2,0.20802080208020804,0.008020802080208028
64,66,0.25,0.21452145214521448,-0.03547854785478552
65,67,0.0,0.22112211221122116,0.22112211221122116
66,68,0.0,0.22782278227822778,0.22782278227822778
67,69,0.14285714285714285,0.23462346234623457,0.09176631948909172
68,70,0.5,0.24152415241524147,-0.2584758475847585
69,71,0.0,0.24852485248524853,0.24852485248524853
70,72,0.42857142857142855,0.2556255625562556,-0.17294586601517292
71,73,0.0,0.26282628262826285,0.26282628262826285
72,74,0.0,0.27012701270127015,0.27012701270127015
73,75,0.0,0.2775277527752776,0.2775277527752776
74,76,0.4,0.28502850285028497,-0.11497149714971505
75,77,0.0,0.29262926292629265,0.29262926292629265
76,78,0.0,0.30033003300330036,0.30033003300330036
77,79,0.25,0.30813081308130813,0.05813081308130813
78,80,0.25,0.3160316031603161,0.06603160316031609
79,81,0.14285714285714285,0.32403240324032395,0.1811752603831811
80,82,0.8571428571428571,0.33213321332133217,-0.5250096438215249
81,83,0.25,0.3403340334033403,0.09033403340334029
82,84,0.2,0.3486348634863486,0.14863486348634858
83,85,0.0,0.3570357035703571,0.3570357035703571
84,86,0.0,0.3655365536553656,0.3655365536553656
85,87,0.0,0.37413741374137416,0.37413741374137416
86,88,0.5,0.3828382838283828,-0.11716171617161719
87,89,0.125,0.3916391639163916,0.2666391639163916
88,90,0.0,0.40054005400540044,0.40054005400540044
89,91,0.4,0.4095409540954096,0.00954095409540956
90,92,0.3333333333333333,0.41864186418641863,0.08530853085308532
91,93,0.0,0.42784278427842787,0.42784278427842787
92,94,0.0,0.43714371437143723,0.43714371437143723
93,95,0.0,0.4465446544654464,0.4465446544654464
94,96,1.0,0.456045604560456,-0.543954395439544
95,97,0.2,0.46564656465646564,0.26564656465646563
96,98,0.0,0.4753475347534753,0.4753475347534753
97,99,1.4,0.48514851485148514,-0.9148514851485148
98,100,0.0,0.4950495049504951,0.4950495049504951
99,101,0.5,0.505050505050505,0.005050505050504972
100,102,0.6666666666666666,0.5151515151515151,-0.1515151515151515
101,103,0.0,0.5253525352535254,0.5253525352535254
102,104,0.0,0.5356535653565356,0.5356535653565356
103,105,0.6,0.5460546054605462,-0.053945394539453795
104,106,0.2,0.5565556555655566,0.35655565556555663
105,107,1.5,0.5671567156715671,-0.9328432843284329
106,108,0.6,0.5778577857785778,-0.022142214221422152
107,109,0.0,0.5886588658865887,0.5886588658865887
108,110,1.0,0.5995599559955999,-0.40044004400440014
109,111,0.0,0.6105610561056106,0.6105610561056106
110,112,0.25,0.6216621662166216,0.3716621662166216
111,113,1.0,0.632863286328633,-0.367136713671367
112,114,1.5,0.6441644164416441,-0.8558355835583559
113,115,1.0,0.6555655565556556,-0.3444344434443444
114,116,0.75,0.6670667066706671,-0.08293329332933286
115,117,0.0,0.6786678667866785,0.6786678667866785
116,118,0.5,0.6903690369036904,0.19036903690369045
117,119,0.3333333333333333,0.7021702170217021,0.3688368836883688
118,120,0.6,0.714071407140714,0.11407140714071407
119,121,0.0,0.726072607260726,0.726072607260726
120,123,0.0,0.7503750375037505,0.7503750375037505
121,124,0.5,0.7626762676267628,0.26267626762676277
122,125,1.5,0.7750775077507752,-0.7249224922492248
123,126,0.0,0.7875787578757877,0.7875787578757877
124,127,0.5,0.8001800180018002,0.30018001800180016
125,128,0.5,0.812881288128813,0.312881288128813
126,129,1.0,0.8256825682568257,-0.17431743174317427
127,130,1.5,0.8385838583858384,-0.6614161416141616
128,131,1.5,0.8515851585158517,-0.6484148414841483
129,132,0.2,0.8646864686468647,0.6646864686468648
130,133,0.5,0.8778877887788777,0.37788778877887774
131,134,0.0,0.891189118911891,0.891189118911891
132,135,0.0,0.9045904590459044,0.9045904590459044
133,136,1.0,0.918091809180918,-0.08190819081908196
134,138,0.5,0.9453945394539454,0.44539453945394536
135,139,3.0,0.9591959195919589,-2.040804080408041
136,140,1.0,0.9730973097309731,-0.02690269026902692
137,141,0.5,0.9870987098709871,0.48709870987098713
138,142,1.0,1.0012001200120013,0.0012001200120013156
139,143,1.0,1.015401540154015,0.01540154015401507
140,144,3.0,1.0297029702970297,-1.9702970297029703
141,145,3.5,1.0441044104410437,-2.4558955895589563
142,146,1.0,1.0586058605860584,0.058605860586058434
143,147,1.0,1.0732073207320731,0.07320732073207314
144,148,0.6666666666666666,1.0879087908790879,0.42124212421242124
145,149,1.5,1.1027102710271028,-0.39728972897289716
146,150,1.6666666666666667,1.1176117611761178,-0.5490549054905489
147,151,1.0,1.1326132613261322,0.13261326132613216
148,153,0.0,1.1629162916291627,1.1629162916291627
149,154,2.0,1.1782178217821784,-0.8217821782178216
150,155,2.0,1.1936193619361934,-0.8063806380638066
151,157,3.0,1.2247224722472245,-1.7752775277527755
152,159,0.6666666666666666,1.2562256225622566,0.5895589558955899
153,160,1.0,1.2721272127212722,0.27212721272127216
154,161,7.666666666666667,1.288128812881288,-6.378537853785379
155,162,0.0,1.3042304230423045,1.3042304230423045
156,163,2.5,1.3204320432043202,-1.1795679567956798
157,164,0.0,1.3367336733673367,1.3367336733673367
158,165,1.6666666666666667,1.353135313531353,-0.31353135313531366
159,167,1.25,1.3862386238623863,0.13623862386238628
160,169,1.0,1.4197419741974202,0.4197419741974202
161,170,1.0,1.4366436643664366,0.43664366436643665
162,171,1.0,1.4536453645364538,0.45364536453645377
163,172,2.0,1.4707470747074707,-0.5292529252925293
164,173,4.5,1.4879487948794876,-3.012051205120512
165,174,1.0,1.505250525052505,0.505250525052505
166,175,3.0,1.5226522652265226,-1.4773477347734774
167,177,1.0,1.5577557755775577,0.5577557755775577
168,178,1.0,1.5754575457545752,0.5754575457545752
169,179,4.0,1.5932593259325933,-2.4067406740674064
170,180,0.0,1.6111611161116113,1.6111611161116113
171,181,0.0,1.6291629162916295,1.6291629162916295
172,182,1.0,1.6472647264726468,0.6472647264726468
173,183,0.5,1.6654665466546654,1.1654665466546654
174,184,2.0,1.6837683768376837,-0.31623162316231634
175,185,2.0,1.702170217021702,-0.2978297829782981
176,186,1.0,1.7206720672067208,0.7206720672067208
177,188,1.0,1.7579757975797579,0.7579757975797579
178,191,1.0,1.8146814681468144,0.8146814681468144
179,192,1.0,1.8337833783378337,0.8337833783378337
180,193,2.0,1.8529852985298527,-0.14701470147014728
181,194,0.0,1.872287228722872,1.872287228722872
182,195,6.0,1.8916891689168918,-4.1083108310831085
183,196,0.0,1.9111911191119109,1.9111911191119109
184,197,2.0,1.9307930793079309,-0.06920692069206913
185,198,1.0,1.9504950495049505,0.9504950495049505
186,199,1.0,1.9702970297029705,0.9702970297029705
187,200,2.5,1.9901990199019906,-0.5098009800980094
188,201,5.0,2.010201020102011,-2.989798979897989
189,202,2.5,2.0303030303030303,-0.4696969696969697
190,204,2.0,2.0708070807080707,0.07080708070807074
191,208,2.5,2.1530153015301545,-0.3469846984698455
192,215,2.5,2.3007300730073004,-0.19926992699269963
193,216,2.5,2.3222322232223216,-0.1777677767776784
194,218,2.0,2.365536553655365,0.3655365536553652
195,219,2.5,2.3873387338733876,-0.11266126612661242
196,221,1.0,2.431243124312431,1.4312431243124308
197,222,1.5,2.4533453345334535,0.9533453345334535
198,224,4.0,2.4978497849784986,-1.5021502150215014
199,226,3.0,2.5427542754275425,-0.4572457245724575
200,231,1.0,2.6567656765676566,1.6567656765676566
201,232,3.0,2.6798679867986803,-0.3201320132013197
202,235,2.0,2.7497749774977502,0.7497749774977502
203,240,5.0,2.8682868286828676,-2.1317131713171324
204,241,4.0,2.892289228922893,-1.107710771077107
205,245,4.5,2.9892989298929895,-1.5107010701070105
206,246,6.0,3.013801380138014,-2.986198619861986
207,250,4.0,3.112811281128113,-0.887188718871887
208,263,2.0,3.4456445644564457,1.4456445644564457
209,264,3.0,3.4719471947194718,0.4719471947194718
210,265,3.0,3.4983498349834985,0.4983498349834985
211,267,5.0,3.5514551455145504,-1.4485448544854496
212,268,1.0,3.5781578157815774,2.5781578157815774
213,270,1.0,3.631863186318632,2.631863186318632
214,271,4.0,3.6588658865886594,-0.3411341134113406
215,272,3.0,3.685968596859686,0.685968596859686
216,274,4.0,3.740474047404741,-0.2595259525952591
217,276,6.0,3.7953795379537962,-2.2046204620462038
218,280,3.0,3.9063906390639067,0.9063906390639067
219,285,3.0,4.047404740474048,1.0474047404740476
220,288,5.0,4.133213321332134,-0.8667866786678662
221,296,5.0,4.3664366436643665,-0.6335633563356335
222,297,6.0,4.396039603960397,-1.6039603960396027
223,307,2.0,4.697569756975696,2.697569756975696
224,308,7.0,4.728272827282726,-2.2717271727172736
225,315,4.0,4.945994599459947,0.9459945994599472
226,316,3.0,4.977497749774976,1.977497749774976
227,319,4.0,5.072607260726074,1.0726072607260742
228,326,2.5,5.298029802980298,2.798029802980298
229,335,4.0,5.595059505950594,1.5950595059505943
230,340,9.0,5.763576357635763,-3.2364236423642367
231,347,5.0,6.003700370037002,1.0037003700370022
232,348,7.0,6.038403840384039,-0.9615961596159606
233,353,9.0,6.213421342134211,-2.786578657865789
234,360,7.0,6.4626462646264615,-0.5373537353735385
235,362,5.0,6.534753475347533,1.5347534753475331
236,367,4.0,6.716771677167716,2.716771677167716
237,376,5.0,7.050705070507053,2.0507050705070533
238,423,9.0,8.926192619261926,-0.07380738073807436
239,426,2.0,9.05340534053405,7.05340534053405
240,495,6.0,12.227722772277227,6.227722772277227
