,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.0,0.001001001001001001,0.001001001001001001
1,3,0.0,0.003003003003003003,0.003003003003003003
2,4,0.009433962264150943,0.006006006006006006,-0.003427956258144937
3,5,0.0,0.01001001001001001,0.01001001001001001
4,6,0.01818181818181818,0.015015015015015017,-0.0031668031668031643
5,7,0.01639344262295082,0.02102102102102102,0.004627578398070199
6,8,0.022727272727272728,0.028028028028028024,0.005300755300755296
7,9,0.0,0.036036036036036036,0.036036036036036036
8,10,0.029411764705882353,0.04504504504504504,0.01563328033916269
9,11,0.03333333333333333,0.055055055055055056,0.021721721721721723
10,12,0.07692307692307693,0.06606606606606608,-0.010857010857010851
11,13,0.08333333333333333,0.07807807807807808,-0.005255255255255248
12,14,0.2,0.09109109109109108,-0.10890890890890893
13,15,0.2857142857142857,0.1051051051051051,-0.1806091806091806
14,16,0.1875,0.12012012012012013,-0.06737987987987987
15,17,0.2727272727272727,0.13613613613613618,-0.13659113659113653
16,18,0.0,0.15315315315315314,0.15315315315315314
17,19,0.2,0.1711711711711712,-0.028828828828828812
18,20,0.3076923076923077,0.19019019019019018,-0.11750211750211753
19,21,0.125,0.2102102102102102,0.08521021021021019
20,22,0.1111111111111111,0.2312312312312312,0.1201201201201201
21,23,0.6153846153846154,0.25325325325325326,-0.36213136213136216
22,24,0.2857142857142857,0.2762762762762762,-0.009438009438009487
23,25,0.75,0.3003003003003003,-0.4496996996996997
24,26,0.0,0.3253253253253253,0.3253253253253253
25,27,1.0,0.3513513513513513,-0.6486486486486487
26,28,0.3333333333333333,0.37837837837837834,0.04504504504504503
27,29,0.5,0.4064064064064064,-0.0935935935935936
28,30,0.0,0.43543543543543545,0.43543543543543545
29,31,0.6666666666666666,0.4654654654654655,-0.2012012012012011
30,32,0.0,0.4964964964964966,0.4964964964964966
31,33,0.0,0.5285285285285284,0.5285285285285284
32,35,2.0,0.5955955955955956,-1.4044044044044044
33,36,0.0,0.6306306306306305,0.6306306306306305
34,37,1.0,0.6666666666666666,-0.33333333333333337
35,38,1.0,0.7037037037037038,-0.29629629629629617
36,39,2.0,0.7417417417417417,-1.2582582582582584
37,41,1.0,0.8208208208208209,-0.17917917917917914
38,42,0.0,0.861861861861862,0.861861861861862
39,43,1.0,0.903903903903904,-0.09609609609609604
40,46,0.0,1.036036036036036,1.036036036036036
41,52,0.0,1.3273273273273274,1.3273273273273274
