,n_ton,avg_homo_b,exp_homo_b,exp_minus_avg
0,2,0.037209302325581395,0.05263157894736842,0.015422276621787023
1,3,0.16216216216216217,0.15789473684210525,-0.004267425320056917
2,4,0.34285714285714286,0.3157894736842105,-0.02706766917293235
3,5,0.5769230769230769,0.5263157894736842,-0.05060728744939269
4,6,0.875,0.7894736842105263,-0.08552631578947367
5,7,0.8421052631578947,1.105263157894737,0.26315789473684226
6,8,1.6428571428571428,1.4736842105263157,-0.16917293233082709
7,9,2.25,1.8947368421052633,-0.3552631578947367
8,10,2.0,2.368421052631579,0.3684210526315792
9,11,2.0,2.894736842105263,0.8947368421052628
10,12,4.0,3.473684210526316,-0.5263157894736841
11,13,4.666666666666667,4.105263157894736,-0.5614035087719307
12,14,5.5,4.7894736842105265,-0.7105263157894735
